TUCASEID,weight,race,age,labor_force_status,sex,day,year,category,TULINENO,region,division,state,metro_status,metro_area,county,category_sum_min,category_sum_hour,category_sum_hour_weight
20200112192176,5634952.508294,White,62,Retired,Female,7,2020,socializing,1,South,East South Central,TN,non-metropolitan,0,0,0,0,0
20200112192189,3965586.393782,Black,36,Employed-At work,Male,1,2020,socializing,1,South,South Atlantic,NC,metropolitan,16740,119,120,2,7931172.787564
20200112192191,5737055.211,Black,63,Employed-At work,Female,7,2020,socializing,1,West,Pacific,CA,metropolitan,31080,37,0,0,0
20200112192193,10288768.469686,White,65,Employed-At work,Male,2,2020,socializing,1,Northeast,New England,CT,metropolitan,14860,1,0,0,0
20200112192202,4432824.318473,White,68,Employed-At work,Female,7,2020,socializing,NA,NA,NA,NA,NA,NA,NA,210,3.5,15514885.1146555
20200112192204,9738642.345662,White,58,Employed-At work,Male,6,2020,socializing,1,West,Pacific,CA,metropolitan,31080,37,0,0,0
20200112192206,2221826.456074,White,80,Retired,Female,1,2020,socializing,1,West,Pacific,OR,metropolitan,21660,39,60,1,2221826.456074
20200112192207,14028424.028836,Black,29,Employed-At work,Male,6,2020,socializing,1,West,Mountain,AZ,metropolitan,46060,19,85,1.4166666666666667,19873600.70751767
20200112192208,4428899.76098,White,59,Retired,Female,7,2020,socializing,1,South,South Atlantic,MD,metropolitan,47900,31,0,0,0
20200112192210,16629880.728129,White,76,Retired,Female,6,2020,socializing,1,Northeast,Middle Atlantic,NJ,metropolitan,35620,23,0,0,0
20200112192218,9002573.934571,White,38,Employed-At work,Female,1,2020,socializing,1,Midwest,East North Central,OH,metropolitan,18140,0,60,1,9002573.934571
20200112192223,8100258.476121,White,48,Employed-At work,Male,6,2020,socializing,1,West,Mountain,ID,metropolitan,14260,0,230,3.8333333333333335,31050990.8251305
20200112192228,5916244.84701,Black,70,Retired,Female,2,2020,socializing,1,South,South Atlantic,GA,metropolitan,12060,0,0,0,0
20200112192236,3592938.893736,White,69,Retired,Female,2,2020,socializing,1,West,Pacific,CA,metropolitan,31080,37,0,0,0
20200112192240,16559033.262337,White,67,Retired,Female,5,2020,socializing,1,South,West South Central,TX,non-metropolitan,0,0,0,0,0
20200112192244,5863206.642698,White,74,Retired,Male,6,2020,socializing,1,Midwest,West North Central,MN,non-metropolitan,0,0,90,1.5,8794809.964047
20200112192249,4346998.437525,White,72,Retired,Female,7,2020,socializing,1,Northeast,New England,NH,non-metropolitan,0,0,60,1,4346998.437525
20200112192258,16641836.639276,White,71,Retired,Female,4,2020,socializing,1,Midwest,East North Central,WI,metropolitan,33340,0,158,2.6333333333333333,43823503.150093466
20200112192266,11299045.567749,White,39,Employed-At work,Male,1,2020,socializing,1,West,Pacific,CA,metropolitan,42100,87,0,0,0
20200112192272,6071164.975181,White,80,Retired,Female,4,2020,socializing,1,Midwest,East North Central,IL,metropolitan,16980,0,30,0.5,3035582.4875905
20200112192273,9587581.054197,Asian,42,Employed-At work,Male,5,2020,socializing,1,South,South Atlantic,MD,metropolitan,12580,0,20,0.3333333333333333,3195860.351399
20200112192274,8297956.757351,White,56,Employed-At work,Female,7,2020,socializing,1,South,West South Central,TX,non-metropolitan,0,0,180,3,24893870.272053
20200112192275,17406020.335478,White,53,Retired,Female,6,2020,socializing,NA,NA,NA,NA,NA,NA,NA,130,2.1666666666666665,37713044.06020233
20200112192281,6748043.298885,White,61,Retired,Female,7,2020,socializing,1,South,South Atlantic,MD,metropolitan,12580,3,0,0,0
20200112192292,6116616.545122,Asian,49,Employed-At work,Female,7,2020,socializing,1,Northeast,Middle Atlantic,NY,metropolitan,35620,59,0,0,0
20200112192293,15580720.187856,White,47,Employed-At work,Female,3,2020,socializing,1,West,Pacific,CA,metropolitan,41740,73,0,0,0
20200112192297,1710075.652937,White,34,Employed-Absent,Female,1,2020,socializing,1,Midwest,East North Central,IN,metropolitan,16980,89,30,0.5,855037.8264685
20200112192300,4464841.26171,White,28,Employed-At work,Female,1,2020,socializing,1,South,South Atlantic,NC,metropolitan,16740,119,90,1.5,6697261.892565001
20200201200012,21651557.860398,White,73,Employed-At work,Male,4,2020,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20200201200020,9783138.471095,White,62,Employed-At work,Male,1,2020,socializing,1,South,South Atlantic,GA,metropolitan,16860,0,0,0,0
20200201200021,8499838.601519,White,85,Employed-At work,Male,1,2020,socializing,1,Midwest,East North Central,MI,metropolitan,0,0,0,0,0
20200201200025,5538531.222721,White,42,Employed-At work,Female,1,2020,socializing,1,Northeast,Middle Atlantic,NJ,metropolitan,35620,35,0,0,0
20200201200028,12690384.155347,White,37,Employed-At work,Male,7,2020,socializing,1,South,East South Central,AL,metropolitan,13820,0,100,1.6666666666666667,21150640.25891167
20200201200034,19231628.237121,White,44,Employed-At work,Male,6,2020,socializing,1,Midwest,East North Central,IL,metropolitan,16980,0,0,0,0
20200201200065,4051621.992933,White,85,Retired,Female,1,2020,socializing,1,Midwest,East North Central,IN,metropolitan,21140,39,0,0,0
20200201200101,12495364.530442,White,77,Retired,Female,7,2020,socializing,1,West,Pacific,CA,metropolitan,41740,73,0,0,0
20200201200104,7773612.173235,Black,41,Unemployed-Looking,Male,1,2020,socializing,1,West,Pacific,CA,metropolitan,31080,37,0,0,0
20200201200110,29189014.703411,Asian,48,Employed-At work,Male,4,2020,socializing,1,South,South Atlantic,NC,metropolitan,25860,0,0,0,0
20200201200120,9294811.906741,White,75,Employed-At work,Male,1,2020,socializing,1,Northeast,Middle Atlantic,NY,metropolitan,35620,81,167,2.783333333333333,25870559.807095785
20200201200128,18076766.129386,White,32,Employed-At work,Female,7,2020,socializing,NA,NA,NA,NA,NA,NA,NA,0,0,0
20200201200134,23213055.344244,Black,64,Retired,Female,6,2020,socializing,1,West,Pacific,CA,metropolitan,31080,37,0,0,0
20200201200148,8517393.265942,White,65,Retired,Female,6,2020,socializing,NA,NA,NA,NA,NA,NA,NA,100,1.6666666666666667,14195655.443236668
20200201200153,70963415.375435,White,15,Retired,Male,2,2020,socializing,1,Midwest,West North Central,SD,metropolitan,43620,0,7,0.11666666666666667,8279065.127134083
20200201200183,31542098.380048,2+ races,21,Employed-At work,Male,5,2020,socializing,NA,NA,NA,NA,NA,NA,NA,159,2.65,83586560.7071272
